	Cycle	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124
	Array	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4	A1	A1	A1	A1	A1	A2	A2	A2	A2	A2	A3	A3	A3	A3	A3	A4	A4	A4	A4	A4
	Sample name	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO	Male Control	Male Control	Male Control	Male Control	Male Control	Male LKO	Male LKO	Male LKO	Male LKO	Male LKO	Female Control	Female Control	Female Control	Female Control	Female Control	Female LKO	Female LKO	Female LKO	Female LKO	Female LKO
ID																																																													
ATM_1972_1984		1	-1	-6	-4	-4	1	1	0	1	-3	1	-3	-1	-3	-1	-1	-1	0	-3	-5	-1	0	-1	-1	-2	-1	-1	0	0	0	1	1	-2	-1	1	1	-1	0	-3	-1	-1	-1	-3	-4	-5	0	0	-3	-1	-2	-1	-1	-1	-3	-5	-1	0	-1	-1	-7
CDN1B_151_163		-1	1	-2	-3	-4	-1	0	0	-1	-3	-1	-3	-2	-4	-1	-1	0	-1	0	-2	-1	0	0	-4	-2	-1	0	2	1	0	0	0	-3	-1	-3	-1	0	-1	-2	1	0	0	-3	-4	-11	-1	-2	-1	-2	-3	-2	0	0	-2	-2	-1	1	-2	-6	1
FOXO3_25_37		5	9	21	42	92	4	10	29	49	106	6	9	22	51	105	3	8	22	38	80	4	13	29	59	115	3	12	29	58	114	6	11	26	55	111	5	10	26	51	105	4	7	20	35	71	4	9	22	48	94	5	14	32	60	127	4	9	24	52	108
IKKB_686_698		-1	-1	-2	-5	-4	0	0	-1	-5	-3	1	-3	0	-4	-6	1	0	0	-2	0	-2	0	1	-2	-5	-1	-2	-2	-1	-2	1	0	-3	-2	-3	-1	-1	-1	-1	1	0	-1	-1	-5	-9	0	0	-1	-2	-4	0	-3	-3	-5	-2	0	-2	-2	-1	-3
LMNA_192_204		0	0	-3	-2	-1	-1	1	1	-1	-2	0	-4	-1	0	1	1	-1	-1	-1	2	-2	0	1	1	1	-1	0	2	0	-1	1	1	-2	1	1	1	1	-2	-2	1	1	1	-2	-1	-6	-1	-1	-2	0	-1	-1	0	1	2	1	-1	1	-1	1	2
MYC_51_63		0	1	-2	0	-1	-1	0	2	1	0	0	0	0	-1	-1	0	0	0	-1	-5	-1	1	0	0	1	0	1	3	1	5	0	2	-2	4	0	0	0	0	2	2	0	-1	0	-2	-4	-1	2	-1	-1	-2	-1	1	-1	-1	-4	0	2	0	-2	0
PP2AB_297_309		1	1	1	2	10	1	2	1	1	5	2	0	2	4	6	0	0	3	4	8	0	1	3	4	7	0	1	5	5	7	0	1	0	5	5	-1	1	-1	3	6	2	2	2	0	5	0	-1	-1	2	5	-1	0	1	5	10	-1	0	-1	2	12
RBL2_655_667		0	3	8	15	32	2	5	9	14	33	2	3	12	25	49	2	3	7	16	27	1	3	11	18	40	1	4	11	20	39	2	6	11	21	49	2	2	8	20	37	1	3	4	8	15	2	4	4	13	26	1	6	8	19	44	2	1	7	12	26
YAP1_121_133		-1	-1	-1	-1	-3	0	0	0	-1	-1	0	-1	-1	0	0	0	0	0	4	-2	-1	0	0	-2	-4	-1	0	0	2	1	0	2	1	1	4	0	-1	3	4	5	0	1	-2	-5	-9	0	2	-1	3	-1	-1	0	1	-1	-2	0	0	-2	0	2
KAP2_92_104		3	7	19	41	81	2	9	16	37	70	5	8	21	39	86	1	5	16	30	68	3	8	26	49	96	3	8	21	42	82	1	9	21	40	78	3	4	12	30	63	4	8	16	34	74	2	5	7	17	37	3	11	27	54	114	3	11	27	52	102
RS6_228_240		8	17	40	78	165	5	14	37	73	146	9	16	44	97	186	8	15	35	77	156	6	17	42	88	182	6	17	41	76	151	11	19	51	100	211	7	16	39	81	164	9	15	36	77	155	4	12	30	61	121	9	20	49	97	190	5	15	38	77	154
ACM1_444_456		-1	-1	3	4	9	0	0	4	10	18	0	0	6	9	16	-1	3	0	7	15	0	2	2	6	11	2	1	3	8	13	-1	1	3	13	16	0	1	4	10	21	1	1	4	7	7	1	2	7	9	15	0	2	3	7	18	0	2	3	9	14
BAD_112_124		1	7	17	36	74	3	6	16	33	59	2	6	15	30	68	1	7	13	30	61	4	6	15	32	60	5	4	12	26	50	3	5	13	25	49	1	6	12	26	52	3	7	20	40	78	4	7	17	31	62	2	8	16	34	70	3	6	11	28	64
CENPA_1_14		1	3	13	23	52	1	7	10	26	49	3	5	16	33	66	2	5	12	25	58	2	5	14	32	55	4	5	12	24	49	2	7	15	32	63	2	7	14	33	68	3	7	16	30	58	4	3	15	29	60	3	8	20	40	90	2	7	20	39	81
FRAP_2443_2455		0	0	-1	1	3	1	0	1	5	6	0	0	1	1	6	0	2	3	2	9	0	0	0	2	1	1	1	0	3	7	1	2	1	5	6	0	1	3	5	12	1	0	-1	0	1	1	1	3	2	6	1	1	2	8	15	1	0	2	6	13
K6PL_766_778		-1	-1	1	-1	5	0	-1	2	2	2	0	-1	3	0	3	-1	1	1	3	7	1	-1	1	1	1	0	0	2	1	4	-1	1	0	1	4	0	1	1	2	5	1	0	0	1	2	2	2	2	4	4	-1	0	0	0	1	0	-1	0	2	4
LMNB1_16_28		-2	1	-1	-3	-2	1	0	1	-1	4	1	1	0	0	0	0	2	0	-1	1	1	-3	-3	-1	-2	1	0	-1	1	2	0	0	-2	0	-1	0	0	1	-4	5	0	-1	0	-3	-8	0	0	0	2	2	-1	0	0	-2	1	-1	0	-1	4	5
NEK2_172_184		-1	2	4	5	10	1	0	2	6	11	1	0	1	5	11	1	3	1	7	9	0	1	2	6	12	1	0	4	5	13	0	2	0	5	12	0	1	1	6	14	0	0	3	3	3	1	1	5	4	9	1	0	2	1	6	1	2	3	3	7
PPR1A_28_40		4	12	32	63	130	7	12	36	69	139	7	9	30	59	117	5	12	27	60	116	8	16	36	77	154	6	16	38	74	154	6	17	33	72	141	6	15	40	79	158	4	7	22	45	93	8	13	30	53	117	3	12	29	60	125	4	10	34	62	131
RBL2_959_971		-1	0	-1	-3	-4	0	0	1	1	-3	0	1	-1	-2	-3	-1	0	-2	1	-1	0	-1	-2	-1	-7	-1	-1	-2	-1	-1	-1	1	-2	3	-5	-1	-1	-3	-2	-4	0	-3	-2	-4	-10	1	-1	1	0	-4	0	1	-1	-1	-3	0	0	-1	0	0
ADRB2_338_350		1	6	15	31	60	1	5	12	23	43	2	6	13	27	58	1	5	11	24	52	2	7	15	33	67	2	6	9	23	46	2	6	13	25	56	1	6	13	25	50	3	5	14	28	53	3	3	10	17	37	2	6	14	29	60	2	5	14	26	57
KCC2G_278_289		-1	4	10	25	47	1	5	13	23	43	2	5	9	21	45	2	6	11	19	42	3	4	12	24	50	1	3	8	20	39	0	3	9	16	42	1	4	8	19	36	2	5	12	30	53	2	4	14	24	44	0	5	12	23	46	2	4	14	24	48
RYR1_4317_4329		5	14	38	80	158	7	15	37	80	160	10	20	48	102	209	7	16	37	85	171	11	16	45	90	178	8	17	39	77	165	10	25	57	114	221	7	17	42	83	176	6	14	34	75	138	7	10	31	64	132	10	20	45	98	195	6	14	39	72	152
ACM4_456_468		-1	0	3	7	16	0	1	6	9	14	1	1	5	12	15	0	2	5	8	16	0	2	5	10	18	0	3	4	7	22	-1	3	7	11	24	1	1	7	10	23	1	1	6	7	18	0	2	6	9	18	1	1	3	7	21	1	2	2	7	12
BAD_69_81		-1	2	0	1	-1	0	1	-1	3	5	1	-1	4	4	6	0	0	-1	3	9	0	0	2	-1	8	0	1	3	5	8	-1	0	2	6	5	-1	0	3	5	9	1	0	3	1	0	-1	1	3	3	10	1	0	1	3	9	0	0	3	3	5
